ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
153450,44120,1,Ellen Freilichb,30,471659055,Writer,37769.92,3175.4933333333333,7,4,18,6,"mortgage loan,credit-builder loan,personal loan,debt consolidation loan,credit-builder loan,credit-builder loan",26,14,14.61,7,Standard,196.13,32.58695769510199,74,Yes,164.41723939671434,38.12372475929193,High_spent_Medium_value_payments,293.4420063585055,Standard
153462,37680,1,Johnsond,34,924374566,Developer,35755.69,2775.640833333333,8,3,1,1,personal loan,23,22,1.16,2,Good,198.29,24.643455531182283,262,No,26.446878047647747,23.05065137503505,High_spent_Large_value_payments,468.06655391065055,Standard
153486,23286,1,Maril,25,15208263,Accountant,123915.99,10336.3325,3,6,8,2,"payday loan,home equity loan",6,0,8.37,4,Good,1394.91,34.438410781252216,197,No,156.98814732983217,89.53407642301649,High_spent_Small_value_payments,653.8998812810763,Good
153498,40156,1,Mostafavin,23,187132907,Scientist,16937.425,1162.4520833333331,4,5,4,1,home equity loan,10,0,9.54,1,Good,167.57,29.93977602942449,257,No,7.247942505883222,10.051056952245936,Low_spent_Medium_value_payments,284.5973860959847,Good
153522,38698,1,Kajimotou,32,297348639,Entrepreneur,87605.68,7299.473333333332,5,7,19,3,"credit-builder loan,personal loan,personal loan",29,15,3.65,4,Standard,512.74,29.25814645332253,353,Yes,112.14880092302204,94.41154141830864,Low_spent_Medium_value_payments,195.39080190340587,Standard
153534,8631,1,Finnl,16,802219380,Musician,18157.95,1291.1625,6,7,28,2,"personal loan,home equity loan",24,12,9.03,11,Standard,1795.88,35.15535094673581,95,Yes,21.96239491975081,34.073559567264425,Low_spent_Small_value_payments,318.32813602476176,Poor
153546,44250,1,Lynchd,45,252255625,Developer,19012.18,1548.3483333333334,4,6,20,3,"home equity loan,home equity loan,student loan",30,17,19.07,8,Standard,84.05,25.60285905979373,256,NM,42.25817566,13.964737101670892,High_spent_Large_value_payments,338.61192056672326,Standard
153558,49557,1,Laurenceq,24,939960773,Mechanic,81842.52,6733.21,6,6,18,7,"home equity loan,payday loan,payday loan,not specified,mortgage loan,student loan,debt consolidation loan",50,19,29.98,12,Bad,3127.09,31.28442309153605,136,Yes,322.07659897858457,122.31687612157889,High_spent_Large_value_payments,528.8074124837167,Standard
153582,42889,1,Toyerr,18,58061493,Media_Manager,15339.75,1060.3125,7,5,17,8,"debt consolidation loan,student loan,mortgage loan,home equity loan,student loan,personal loan,mortgage loan,home equity loan",61,16,8.15,12,Bad,3981.77,30.356404191306464,3,Yes,99.54748258070744,48.11405148964515,Low_spent_Small_value_payments,212.16417292647307,Poor
153606,28886,1,Connorz,43,845194578,Journalist,49400.52,4055.71,9,7,31,6,"student loan,credit-builder loan,auto loan,credit-builder loan,mortgage loan,not specified",30,24,18.24,10,Bad,2665.45,27.278469610667084,81,Yes,230.2878441,55.95897092,High_spent_Medium_value_payments,359.3241850214105,Standard
153618,24864,1,Erinf,28,191148400,Journalist,59207.56,5176.963333333333,6,10,29,7,"payday loan,payday loan,mortgage loan,credit-builder loan,auto loan,auto loan,payday loan",33,22,16.61,7,Bad,4831.4,23.48477078467252,59,Yes,187.1637870165593,41.75934177273698,High_spent_Large_value_payments,493.301609,Standard
153654,30459,1,Margaret Chadbourni,39,823201441,Lawyer,36825.36,3059.78,6,5,13,4,"credit-builder loan,auto loan,payday loan,not specified",18,14,9.45,8,Standard,1078.41,26.26029030402577,219,Yes,61.69087228139711,33.29579511177144,Low_spent_Large_value_payments,282.6064939982474,Standard
153678,29198,1,Andye,27,807956893,Entrepreneur,14458,1251.8333333333333,3,8,29,6,"auto loan,mortgage loan,not specified,mortgage loan,student loan,debt consolidation loan",19,7,10.73,13,Standard,1701.54,38.00146687198247,89,Yes,47.87604418,32.91342238858327,Low_spent_Small_value_payments,286.08869749177984,Poor
153690,33256,1,Wheatleyx,26,363373843,Writer,121274.24,9887.186666666666,2,7,10,2,"not specified,auto loan",10,10,8.22,3,Good,844.6,29.985602931721896,325,NM,167.4310717450765,109.53277439123164,Low_spent_Medium_value_payments,429.1278578775637,Standard
153702,19157,1,Nanette Byrnesr,33,807464675,Teacher,31592.03,2550.6691666666666,6,7,18,2,"not specified,debt consolidation loan",27,20,7.28,1,Standard,778.91,41.70855765912532,236,Yes,41.84350383213543,61.39593386666307,Low_spent_Large_value_payments,364.96919718979416,Standard
153714,19545,1,Ryana,23,261010693,Accountant,7021.91,507.1591666666667,3,9,20,7,"debt consolidation loan,credit-builder loan,home equity loan,personal loan,payday loan,payday loan,debt consolidation loan",29,18,6.75,9,Standard,1919.27,24.62628733082549,133,Yes,27.59062663472197,12.034929569956946,Low_spent_Large_value_payments,254.5628046972892,Poor
153726,3532,1,Schererm,38,317538005,Accountant,23737.09,2241.0908333333336,4,5,11,3,"student loan,home equity loan,not specified",24,8,8.21,1,Standard,91.78,36.73150377807307,286,Yes,47.141828527927935,27.43083903226919,High_spent_Large_value_payments,389.5364157731362,Standard
153738,12920,1,Jason Bushe,37,816956742,Teacher,20789.075,1807.4229166666669,5,4,1,3,"student loan,not specified,personal loan",12,1,16.23,0,Good,544.01,38.66063277559847,389,NM,48.08955721,35.958170687876475,Low_spent_Medium_value_payments,284.738156,Good
153750,20676,1,Georgina Prodhani,26,43826979,Mechanic,14566.27,1201.8558333333333,6,9,31,5,"credit-builder loan,home equity loan,auto loan,auto loan,payday loan",22,13,21.26,11,Bad,3402.82,26.68343495559451,25,Yes,50.31132270983993,27.790592301348276,Low_spent_Medium_value_payments,258.5202296325124,Standard
153762,48931,1,Kiharax,16,669465682,Accountant,8246.785,582.2320833333333,10,9,22,4,"student loan,student loan,personal loan,not specified",40,16,13.82,6,Standard,1528.01,34.1622738,106,Yes,24.475114650500423,10.701403654499453,Low_spent_Medium_value_payments,295.7229030493955,Poor
153810,42031,1,Daniel Alvarengaj,32,823431961,Accountant,17576.52,1234.71,4,7,2,3,"auto loan,home equity loan,personal loan",24,8,5.93,3,Good,235.86,26.26108015722129,199,No,29.737006923873004,11.255583879512589,High_spent_Medium_value_payments,323.2920119,Poor
153834,32077,1,Ronald Grovert,22,695703700,Engineer,40511.74,3439.978333333333,3,6,16,3,"mortgage loan,auto loan,auto loan",28,17,14.18,5,Standard,2272.58,36.209234266359374,198,Yes,69.28277942579743,37.62475481528265,Low_spent_Small_value_payments,372.94125078425895,Poor
153846,33419,1,N.j,37,329286277,Developer,73778.52,6146.21,4,5,14,4,"home equity loan,auto loan,credit-builder loan,not specified",21,18,13.75,5,Standard,179.15,25.466740624199208,290,Yes,233.2360964424541,90.64250725255886,High_spent_Small_value_payments,302.4075725899384,Standard
153858,8991,1,Groverd,20,335740821,Architect,107288.16,9025.68,6,3,18,4,"student loan,mortgage loan,not specified,payday loan",5,11,6.92,0,Standard,1258.47,42.57335369638565,340,No,346.0034021862512,71.04256263375954,High_spent_Medium_value_payments,695.5229246463074,Standard
153930,24523,1,Alwynd,43,928403948,Teacher,32690.86,2910.238333333333,4,5,6,3,"payday loan,home equity loan,debt consolidation loan",15,20,10.48,0,Standard,1380.29,39.55195633022238,371,No,50.28184502945325,32.47781430202612,High_spent_Small_value_payments,421.7274419100238,Standard
153942,15875,1,Martinne Gellerj,23,504676939,Developer,35971.49,3097.624166666666,5,5,18,2,"personal loan,not specified",27,11,9.78,4,Standard,132.82,26.19875028645056,327,Yes,54.481740177847726,49.37887795,Low_spent_Large_value_payments,278.94223059160066,Standard
153954,48430,1,aranid,44,274130638,Teacher,7161.64,758.8033333333334,8,8,29,3,"student loan,debt consolidation loan,credit-builder loan",24,23,8.61,6,Bad,2669.02,39.28246165499551,133,Yes,12.427226356549244,21.879273479245487,Low_spent_Small_value_payments,289.2775898407008,Poor
153966,50805,1,Langem,34,845327827,Developer,73884.6,6255.05,6,8,30,7,"auto loan,payday loan,payday loan,mortgage loan,mortgage loan,auto loan,mortgage loan",53,15,5.71,7,Bad,2083.28,25.98115789479164,110,Yes,349.0994939124453,49.71890924,High_spent_Medium_value_payments,360.0589157014061,Poor
153978,20564,1,Douge,19,493325111,Lawyer,43240.45,3777.370833333333,1,4,11,2,"debt consolidation loan,payday loan",7,2,8.07,3,Good,1320.52,31.138518061638347,352,NM,40.92237373868408,42.79717396696443,High_spent_Large_value_payments,480.9568225341965,Good
153990,10213,1,Gerryf,20,373400600,Media_Manager,24415.29,2227.6075,7,6,8,3,"not specified,not specified,home equity loan",20,11,13.35,7,Standard,898.7,22.37167198376985,361,Yes,40.22913294198262,52.28403768,Low_spent_Large_value_payments,297.27724394079684,Standard
154038,48920,1,Martinnea,34,481816404,Developer,81100.8,6822.4000000000015,7,8,31,8,"not specified,personal loan,student loan,home equity loan,credit-builder loan,mortgage loan,debt consolidation loan,personal loan",20,20,19.6,9,Bad,3988.3,32.51696659510616,5,Yes,411.3862774277535,177.4914582330325,Low_spent_Medium_value_payments,164.39168017464408,Poor
154050,40700,1,Xiaoyi Shaoa,27,168858251,Accountant,33418.55,2739.879166666667,6,3,5,2,"student loan,payday loan",11,16,16.98,4,Standard,415.34,23.407516122504912,125,NM,37.63232989584368,39.06175337030511,Low_spent_Small_value_payments,188.2789987770316,Standard
154062,46517,1,Robj,32,875862440,Media_Manager,20466.63,1688.5525,10,9,20,5,"mortgage loan,not specified,credit-builder loan,mortgage loan,payday loan",54,20,2.73,11,Bad,3158.08,27.94922550421305,2,Yes,67.94692028745558,31.079347424395625,Low_spent_Large_value_payments,222.70091699587545,Poor
154086,35921,1,Cyril Altmeyera,38,755611458,Architect,62661.54,5053.795,5,5,12,1,personal loan,11,19,7.2,1,Good,466.2,37.75097899487416,325,No,32.721131029239615,79.41492122,High_spent_Medium_value_payments,598.6724206466199,Good
154098,24410,1,Julienx,33,862686961,Lawyer,66691.23,5553.6025,8,6,20,4,"home equity loan,not specified,student loan,student loan",31,19,19.78,8,Standard,760.71,36.770458092664725,203,Yes,213.9379481,87.30158237374528,Low_spent_Small_value_payments,122.2183889638892,Standard
154110,5814,1,Wongy,40,687030707,Accountant,72936.68,5800.056666666666,0,2,12,1,student loan,5,9,11.47,0,Good,827.89,27.62063593862129,376,No,51.67217487530971,80.01687669672354,High_spent_Medium_value_payments,555.1391427,Good
154122,21274,1,Nathanz,37,819334443,Journalist,32812.59,2782.3825,6,6,5,3,"auto loan,debt consolidation loan,home equity loan",9,14,4.82,1,Standard,437.84,38.96012925129875,334,No,54.63756583524476,47.862603954332286,High_spent_Medium_value_payments,419.8066443945903,Standard
154146,2903,1,Luciaa,18,390377471,Architect,63248.52,5074.71,7,10,16,3,"credit-builder loan,auto loan,not specified",11,11,17.99,10,Standard,2111.68,34.395772820113514,122,Yes,134.64348385830948,122.97982524934244,High_spent_Medium_value_payments,412.8103681645322,Standard
154158,21054,1,Chyenq,43,329757434,Manager,97431.9,7992.325,7,3,17,2,"payday loan,home equity loan",16,10,14.37,0,Standard,1095.56,35.90178492598257,225,Yes,151.28214618301158,83.98255296109421,High_spent_Medium_value_payments,628.4004970054865,Standard
154182,8664,1,Shalal-Esaq,29,721812253,Accountant,37471.52,3321.626666666666,5,4,8,4,"not specified,mortgage loan,home equity loan,home equity loan",13,7,3.4,4,Good,962.64,32.51214212245424,339,No,107.18943674514416,22.84064665485109,Low_spent_Medium_value_payments,398.5900445033886,Standard
154218,46564,1,Arno Schuetzex,27,576976011,Mechanic,36772.66,2925.388333333334,1,4,4,3,"not specified,personal loan,auto loan",12,2,11.25,3,Good,418.16,29.70884560044368,185,NM,67.83515071711838,52.331122927600966,High_spent_Medium_value_payments,422.3725596886141,Standard
154230,50217,1,Theopolis Watersl,34,557768375,Mechanic,20849.21,1503.434166666667,8,5,33,6,"student loan,home equity loan,not specified,personal loan,student loan,home equity loan",46,16,4.56,10,Bad,1694.32,28.468813410292093,136,Yes,53.20901514813119,45.06282357000725,Low_spent_Large_value_payments,322.07157794852816,Poor
154242,19988,1,Nicola Leskeg,49,812465104,Accountant,81385.18,6609.098333333332,1,7,5,1,debt consolidation loan,3,2,4.59,2,Good,394.42,25.748090351430807,353,No,53.30501858423375,80.85989463566935,High_spent_Medium_value_payments,582.3955450092246,Standard
154254,11575,1,Jennifer Sabar,27,126786406,Developer,60253.11,4817.0925,8,6,11,5,"credit-builder loan,personal loan,student loan,mortgage loan,student loan",22,6,13.73,4,Standard,1901.82,37.76846152514157,171,Yes,195.74133917864123,83.06022209322376,High_spent_Small_value_payments,355.8060820250023,Standard
154278,22000,1,Hornbyn,45,564672715,Lawyer,51682.08,4415.84,7,5,18,7,"student loan,not specified,debt consolidation loan,home equity loan,payday loan,credit-builder loan,credit-builder loan",27,21,14.08,6,Standard,382.05,22.393534714716235,211,Yes,224.33559918633668,47.98936364,Low_spent_Medium_value_payments,289.5783085,Standard
154302,8900,1,Paritoshq,27,153928711,Media_Manager,80288.08,6961.673333333332,7,10,32,6,"home equity loan,payday loan,personal loan,student loan,mortgage loan,home equity loan",15,19,17.88,8,Bad,2848.95,37.18149591398964,155,Yes,400.5935007958336,45.76236751299874,High_spent_Large_value_payments,450.83061979249857,Standard
154314,19913,1,Sagarikat,38,11555907,Doctor,47689.47,3787.1225,9,10,20,5,"credit-builder loan,mortgage loan,personal loan,home equity loan,student loan",40,21,22.06,7,Bad,4675.57,32.20892225003106,129,Yes,194.6275195906557,44.294517224033406,High_spent_Small_value_payments,329.47825357272666,Standard
154362,4093,1,Damouniq,29,832888320,Scientist,41398.44,3749.87,8,7,13,6,"auto loan,payday loan,payday loan,mortgage loan,payday loan,home equity loan",25,9,10.07,7,Standard,1701.88,29.50667346649567,218,Yes,182.97664945291527,42.57571978536272,Low_spent_Large_value_payments,266.4810772795904,Standard
154374,19610,1,Shieldsv,30,462852090,Manager,20758.54,2027.878333333333,3,9,20,2,"auto loan,debt consolidation loan",27,11,8.63,11,Standard,2104.27,23.64274700174977,151,Yes,22.557217437788964,23.362244160558628,Low_spent_Medium_value_payments,251.1274452690316,Poor
154386,43323,1,Herbert Lashf,41,831446626,Media_Manager,59597.84,5173.486666666667,7,5,32,9,"not specified,student loan,payday loan,debt consolidation loan,credit-builder loan,personal loan,student loan,credit-builder loan,student loan",59,14,29.53,11,Bad,3111.29,29.856296361589774,11,Yes,367.5792799610649,64.53657571082306,High_spent_Small_value_payments,177.9667726176674,Standard
154434,24127,1,Tommyg,30,333378000,Lawyer,33137.28,2978.44,7,10,26,9,"debt consolidation loan,not specified,mortgage loan,student loan,mortgage loan,auto loan,mortgage loan,credit-builder loan,auto loan",45,19,28.71,10,Bad,3581.22,36.68227159430979,93,Yes,177.40738388988635,40.21439603808757,High_spent_Large_value_payments,338.0738467,Poor
154446,10580,1,Praveen Menoni,44,988447575,Musician,22443.96,2114.33,4,6,17,5,"mortgage loan,payday loan,personal loan,home equity loan,home equity loan",7,19,16.9,4,Standard,429.65,35.79882147667768,81,Yes,51.24705748411285,57.95901054740129,High_spent_Small_value_payments,224.82107322026792,Standard
154470,48184,1,David Jonesz,18,622230167,Writer,90135.03,7298.2525,6,4,6,1,personal loan,29,8,11.82,2,Good,785.9,36.457319984150594,226,No,43.77843641381103,82.14171677175437,Low_spent_Small_value_payments,495.3841123121464,Standard
154494,47511,1,Emma Thomassony,22,202684543,Doctor,93955.16,8126.596666666667,5,5,5,2,"home equity loan,mortgage loan",12,7,1.73,4,Standard,425.43,39.767194668142295,333,No,91.98741416986208,54.07291883768853,Low_spent_Medium_value_payments,425.3423208917005,Standard
154578,27736,1,Aruna Viswanathat,17,897326460,Accountant,9409.45,952.1208333333334,5,6,13,7,"student loan,credit-builder loan,credit-builder loan,debt consolidation loan,not specified,student loan,personal loan",7,10,10.11,7,Standard,209.02,39.943861370229264,92,Yes,37.524074847170965,20.899549270642268,Low_spent_Small_value_payments,296.7624887,Standard
154614,19188,1,Stempele,27,860105503,Entrepreneur,64363.92,5611.66,4,6,6,5,"personal loan,credit-builder loan,auto loan,auto loan,not specified",25,10,18.91,5,Standard,978.79,30.205521824600982,110,Yes,176.84397797937385,39.02192173134933,High_spent_Medium_value_payments,423.00053315783697,Standard
154626,19455,1,Walterj,35,697663067,Scientist,56341.2,4755.099999999999,8,6,13,3,"auto loan,not specified,student loan",22,10,8.13,7,Standard,1674.42,36.40213700711579,107,Yes,72.01375338202756,38.41179715,High_spent_Small_value_payments,339.98067272933093,Standard
154662,34572,1,Kaustubhn,44,310737596,Manager,19631.26,1724.938333333333,2,4,9,4,"not specified,student loan,debt consolidation loan,student loan",3,4,17.509999999999998,4,Good,823.21,36.02856228165852,382,No,65.05129928,15.061485401481091,High_spent_Large_value_payments,309.3474612116139,Standard
154686,5692,1,Julien Toyera,31,534127952,Media_Manager,61465.78,5082.1483333333335,2,3,11,1,debt consolidation loan,0,10,3.17,0,Good,608.87,26.84646032265884,214,No,31.650737214336782,78.11035037,Low_spent_Medium_value_payments,612.0475122193477,Standard
154698,31357,1,Robin Emmottn,40,952445306,Accountant,16297.34,1414.111666666667,4,10,22,4,"payday loan,credit-builder loan,debt consolidation loan,debt consolidation loan",9,9,14.9,6,Standard,2509.06,29.377155721024863,225,Yes,27.842162319324608,31.055248110732368,High_spent_Medium_value_payments,306.3297287234142,Poor
154722,16258,1,Gardnerh,18,570964897,Mechanic,8409.98,553.8316666666666,3,7,18,2,"personal loan,mortgage loan",11,19,19.45,6,Standard,910.12,29.990635127513467,106,Yes,13.641401780294633,0,High_spent_Large_value_payments,271.2801672945757,Standard
